Severity,temperature,humidity,visibility,wind_speed,weather,Junction,traffic_signal
3,79.0,52.0,10.0,9.2,2,0,0
3,79.0,52.0,10.0,9.2,2,0,0
3,73.0,68.0,10.0,5.8,33,0,0
3,73.0,68.0,10.0,5.8,33,0,0
2,64.0,90.0,10.0,9.2,2,0,1
3,71.6,78.0,10.0,9.2,25,0,0
2,71.1,73.0,10.0,3.5,2,0,0
2,71.6,78.0,10.0,9.2,25,0,1
2,72.0,76.0,10.0,6.9,2,0,0
2,72.0,76.0,10.0,6.9,2,1,0
2,72.0,76.0,10.0,6.9,2,0,1
2,64.0,90.0,10.0,9.2,2,0,0
2,69.1,81.0,10.0,6.9,25,0,0
2,75.0,48.0,10.0,6.9,2,1,0
3,71.1,73.0,10.0,3.5,2,0,0
2,73.0,71.0,10.0,10.4,2,0,0
2,77.0,57.0,10.0,5.8,2,0,0
2,77.0,47.0,10.0,11.5,2,0,0
2,78.1,60.0,10.0,11.5,2,0,0
3,75.2,57.0,10.0,9.2,2,0,0
3,72.0,76.0,10.0,6.9,28,0,0
2,77.0,57.0,10.0,5.8,2,0,0
3,77.0,47.0,10.0,11.5,2,0,0
2,78.1,60.0,10.0,11.5,2,0,0
3,84.2,40.0,7.0,11.5,2,0,0
2,66.9,84.0,10.0,6.9,27,0,0
3,78.0,39.0,10.0,5.0,5,0,0
3,84.2,23.0,10.0,10.4,2,0,0
2,75.0,48.0,10.0,6.9,2,0,0
3,72.0,78.0,10.0,10.4,25,0,0
3,72.0,76.0,10.0,6.9,2,0,0
2,73.0,68.0,10.0,5.8,33,0,0
2,72.0,76.0,10.0,6.9,28,0,0
2,73.9,55.0,10.0,5.8,2,0,0
2,73.0,68.0,10.0,5.8,33,0,0
3,73.0,68.0,10.0,5.8,33,0,0
2,73.9,73.0,10.0,8.1,28,0,0
3,68.0,84.0,10.0,6.9,27,0,0
3,71.1,81.0,10.0,8.1,27,0,0
3,69.1,81.0,10.0,3.5,33,0,0
2,69.1,81.0,10.0,3.5,33,1,0
3,69.1,81.0,10.0,3.5,33,0,0
3,71.1,75.0,10.0,8.1,2,0,0
2,77.0,57.0,10.0,5.8,2,0,1
2,85.5,21.0,10.0,12.7,2,0,0
3,71.1,75.0,10.0,6.9,2,0,0
3,73.4,53.0,10.0,11.5,2,1,0
3,71.1,75.0,10.0,6.9,2,0,0
3,77.0,56.0,10.0,5.8,2,0,0
3,77.0,56.0,10.0,5.8,2,0,0
2,64.0,90.0,10.0,4.6,2,0,0
2,66.0,87.0,10.0,9.2,27,0,0
2,66.9,84.0,10.0,3.5,27,0,0
3,71.1,75.0,10.0,8.1,2,0,0
3,77.0,57.0,10.0,5.8,2,0,0
3,77.0,57.0,10.0,5.8,2,0,0
2,71.1,81.0,10.0,4.6,25,0,0
3,73.4,65.0,10.0,6.9,2,0,0
2,71.1,81.0,10.0,8.1,27,0,0
3,70.0,78.0,10.0,3.5,25,1,1
3,77.0,54.0,10.0,9.2,2,0,0
3,77.0,54.0,10.0,9.2,2,0,0
3,77.0,54.0,10.0,9.2,2,0,0
3,76.1,51.0,10.0,9.2,2,0,0
3,80.6,45.0,7.0,10.4,2,0,0
3,73.0,73.0,10.0,8.1,28,0,0
3,71.1,81.0,10.0,8.1,27,0,0
3,71.1,81.0,10.0,8.1,27,0,0
3,70.0,78.0,10.0,3.5,25,0,0
3,75.0,55.0,10.0,6.9,2,0,0
2,71.1,81.0,10.0,4.6,33,1,0
3,70.0,78.0,10.0,8.1,2,0,0
3,77.0,57.0,10.0,5.8,2,0,0
3,75.0,62.0,10.0,3.5,2,0,0
3,68.0,81.0,7.0,3.5,33,0,0
3,73.0,73.0,10.0,5.8,28,0,0
2,72.0,73.0,10.0,4.6,2,0,1
3,68.0,81.0,10.0,6.9,27,0,0
3,70.0,81.0,10.0,4.6,27,0,0
3,77.0,57.0,10.0,5.8,2,0,0
3,73.0,84.0,8.0,4.6,27,0,0
3,78.8,49.0,10.0,6.9,2,0,0
2,74.1,58.0,10.0,5.8,2,0,0
2,71.1,66.0,10.0,5.8,2,0,0
2,77.0,57.0,10.0,5.8,2,0,1
3,72.0,73.0,10.0,4.6,2,0,0
2,73.4,53.0,10.0,11.5,2,0,1
3,71.1,81.0,10.0,3.5,2,0,0
2,71.1,78.0,10.0,5.8,28,0,0
2,74.0,58.0,10.0,6.0,5,0,0
2,68.0,78.0,10.0,5.8,2,0,0
3,75.0,55.0,10.0,6.9,2,0,0
3,77.0,57.0,10.0,5.8,2,0,0
2,69.1,81.0,10.0,3.5,2,0,0
3,69.1,75.0,10.0,8.1,2,0,0
2,68.0,81.0,10.0,3.5,2,0,0
3,68.0,81.0,10.0,3.5,2,0,1
2,73.9,63.0,10.0,4.6,2,0,0
3,68.0,81.0,10.0,6.0,5,0,0
3,68.0,81.0,10.0,6.0,5,0,0
3,66.9,81.0,10.0,9.2,28,0,0
2,73.0,44.0,10.0,6.9,2,0,0
2,64.4,94.0,6.0,5.8,9,0,1
2,64.4,94.0,6.0,5.8,9,0,0
2,69.1,81.0,10.0,5.8,27,0,0
2,66.9,81.0,10.0,5.8,28,0,0
3,66.9,81.0,10.0,5.8,28,0,0
3,69.1,78.0,10.0,3.5,27,0,0
3,69.1,78.0,8.0,3.5,2,0,0
2,68.0,81.0,10.0,4.6,2,0,0
3,69.1,75.0,5.0,5.8,9,0,0
2,69.1,78.0,8.0,3.5,2,0,0
3,70.0,76.0,10.0,3.5,27,0,0
2,70.0,76.0,10.0,3.5,27,0,1
2,87.1,24.0,10.0,8.1,2,0,0
3,66.2,88.0,5.0,5.8,9,0,0
3,70.0,76.0,10.0,3.5,27,0,0
3,70.0,76.0,10.0,3.5,27,0,0
3,73.0,68.0,10.0,4.6,2,0,0
2,73.0,68.0,10.0,4.6,2,0,1
3,71.6,73.0,10.0,3.5,33,0,0
2,71.0,75.0,8.0,6.0,5,0,0
3,71.0,75.0,8.0,6.0,5,0,0
2,73.0,68.0,9.0,4.6,33,0,0
3,75.9,60.0,10.0,4.6,2,0,0
3,77.4,55.0,10.0,2.3,2,0,0
3,78.1,64.0,10.0,9.2,33,0,0
3,75.0,71.0,10.0,3.5,27,0,0
2,77.0,60.0,10.0,4.6,2,1,0
2,73.4,69.0,9.0,5.8,2,0,1
2,77.0,60.0,10.0,4.6,2,0,0
2,78.1,60.0,10.0,3.5,33,0,0
3,75.0,69.0,10.0,6.9,33,0,0
3,79.0,62.0,10.0,10.4,28,0,0
2,79.0,56.0,10.0,5.8,2,0,1
3,78.1,58.0,9.0,8.1,2,0,0
2,81.0,52.0,10.0,4.6,2,0,0
3,75.0,73.0,10.0,5.8,2,0,0
2,93.0,18.0,10.0,5.8,2,0,1
2,79.0,56.0,10.0,6.9,2,0,0
3,79.0,56.0,10.0,6.9,2,0,0
3,75.9,69.0,10.0,9.2,28,0,0
3,77.0,62.0,10.0,5.8,2,0,0
3,78.1,58.0,9.0,8.1,2,0,0
3,81.0,50.0,10.0,3.5,2,0,0
3,75.9,64.0,10.0,9.2,2,0,0
3,75.9,64.0,10.0,9.2,2,0,0
2,77.0,62.0,10.0,5.8,2,0,0
3,78.1,58.0,9.0,8.1,2,0,0
3,79.0,56.0,10.0,6.9,2,0,1
2,81.0,52.0,10.0,6.9,2,0,0
3,82.9,47.0,10.0,8.1,2,0,0
2,83.0,47.0,10.0,8.0,5,0,0
3,75.0,64.0,10.0,6.9,2,0,0
3,75.0,64.0,10.0,6.9,2,0,0
2,78.1,58.0,10.0,5.8,2,0,0
3,78.1,58.0,10.0,5.8,2,0,0
2,82.9,47.0,10.0,8.1,2,0,0
2,83.0,47.0,10.0,8.0,5,0,0
3,82.9,47.0,10.0,8.1,2,0,0
3,82.4,45.0,10.0,5.8,2,0,0
3,82.4,45.0,10.0,5.8,2,0,0
2,88.0,36.0,10.0,4.6,28,0,0
2,84.0,38.0,10.0,6.9,28,0,0
2,82.9,53.0,10.0,10.4,2,0,0
3,82.9,44.0,10.0,5.8,2,0,0
2,82.9,47.0,10.0,8.1,2,0,0
2,75.9,71.0,10.0,6.9,2,0,1
2,84.0,38.0,10.0,8.1,2,1,0
2,84.0,41.0,10.0,3.5,2,0,0
3,84.2,42.0,10.0,11.5,2,0,0
3,78.1,58.0,10.0,5.8,2,1,0
2,80.1,56.0,10.0,5.8,28,0,1
2,87.0,30.0,10.0,9.0,5,0,0
2,89.1,40.0,10.0,4.6,2,0,0
2,89.1,28.0,10.0,4.6,2,0,1
2,84.9,38.0,10.0,4.6,2,0,0
2,84.9,38.0,10.0,4.6,2,0,0
3,89.1,28.0,10.0,3.5,28,0,1
3,89.1,28.0,10.0,4.6,2,0,0
2,78.1,60.0,10.0,8.1,2,0,0
2,89.1,27.0,10.0,9.2,2,0,0
3,78.8,65.0,10.0,11.5,2,0,0
2,82.9,51.0,10.0,6.9,2,1,0
3,89.6,29.0,10.0,3.5,2,0,0
3,80.1,56.0,10.0,9.2,28,0,0
3,86.0,36.0,10.0,9.2,2,0,0
2,79.0,58.0,10.0,11.5,2,0,1
3,88.0,28.0,10.0,10.4,2,0,0
3,89.6,29.0,10.0,3.5,2,0,0
2,86.0,35.0,10.0,11.5,2,0,1
3,78.1,68.0,9.0,11.5,2,0,0
2,82.9,51.0,10.0,6.9,2,0,0
3,91.0,36.0,10.0,9.2,2,0,0
3,93.2,30.0,10.0,8.1,2,0,0
3,79.0,58.0,10.0,11.5,2,0,0
2,82.9,51.0,10.0,6.9,2,0,0
2,80.1,54.0,10.0,10.4,2,0,1
3,88.0,28.0,10.0,10.4,2,0,0
3,89.6,29.0,10.0,3.5,2,0,0
2,88.0,28.0,10.0,10.4,2,0,0
3,87.1,31.0,10.0,10.4,2,0,0
2,75.9,64.0,10.0,11.5,2,0,1
2,80.1,54.0,10.0,10.4,2,0,0
3,90.0,24.0,10.0,9.2,2,0,0
2,86.0,38.0,10.0,10.4,2,0,0
2,86.0,38.0,10.0,10.4,2,0,0
2,80.1,54.0,10.0,10.4,2,0,0
3,91.4,26.0,10.0,9.2,2,0,0
2,87.1,31.0,10.0,10.4,2,0,0
3,86.0,35.0,10.0,6.9,2,0,0
2,79.0,58.0,10.0,3.5,2,0,0
3,79.0,58.0,10.0,3.5,2,0,0
2,79.0,58.0,10.0,3.5,2,0,0
2,73.4,47.0,10.0,5.8,27,0,0
2,84.0,47.0,10.0,10.4,2,0,0
2,87.8,40.0,10.0,9.2,2,0,1
2,87.1,33.0,10.0,6.9,2,0,0
3,79.0,56.0,10.0,8.1,33,0,0
3,81.0,50.0,10.0,10.4,2,0,0
2,89.6,31.0,10.0,12.7,28,0,1
3,86.0,37.0,10.0,9.2,2,0,0
2,86.0,43.0,10.0,11.5,2,0,0
2,89.6,33.0,10.0,11.5,2,0,0
2,91.0,21.0,10.0,9.2,2,0,0
2,75.2,73.0,10.0,11.5,28,0,1
2,75.9,67.0,10.0,10.4,2,0,1
2,75.9,67.0,10.0,10.4,2,0,1
2,77.0,60.0,10.0,4.6,2,0,0
3,77.0,60.0,10.0,4.6,2,0,0
3,86.0,43.0,10.0,11.5,2,0,0
2,89.6,33.0,10.0,15.0,2,0,0
3,73.0,76.0,10.0,8.1,2,0,0
2,89.6,33.0,10.0,11.5,2,0,1
2,89.6,31.0,10.0,12.7,28,0,0
2,77.0,60.0,10.0,4.6,2,1,0
3,80.1,52.0,10.0,13.8,2,0,0
2,87.1,37.0,10.0,10.4,2,0,0
2,91.9,27.0,10.0,15.0,2,0,0
3,98.6,19.0,6.0,10.4,9,0,0
3,75.9,67.0,10.0,10.4,2,0,0
3,75.0,64.0,10.0,9.2,2,0,0
2,75.9,67.0,10.0,10.4,2,0,0
2,77.0,60.0,10.0,4.6,2,0,0
2,77.0,60.0,10.0,4.6,2,0,0
2,77.0,60.0,10.0,4.6,2,0,1
2,86.0,43.0,10.0,11.5,2,0,0
3,86.0,43.0,10.0,11.5,2,0,0
3,78.1,58.0,10.0,5.8,33,0,0
3,96.8,19.0,6.0,16.1,9,0,1
2,68.0,76.0,10.0,11.5,2,0,0
3,75.0,66.0,10.0,13.8,2,1,0
3,75.0,66.0,10.0,13.8,2,0,0
2,77.0,58.0,10.0,8.1,2,0,0
2,73.0,71.0,10.0,10.4,2,0,0
3,75.0,66.0,10.0,13.8,2,0,0
3,82.4,48.0,10.0,10.4,2,0,0
2,75.9,67.0,10.0,10.4,25,0,0
3,75.0,66.0,10.0,13.8,2,1,0
2,77.0,58.0,10.0,8.1,2,0,0
3,90.0,26.0,10.0,15.0,33,0,0
2,88.0,23.0,10.0,9.0,28,0,0
3,88.0,23.0,10.0,9.2,2,0,0
2,88.0,23.0,10.0,9.0,28,0,0
3,75.0,66.0,10.0,13.8,2,0,0
2,77.0,58.0,10.0,8.1,2,0,0
3,77.0,58.0,10.0,8.1,2,0,0
2,80.6,48.0,10.0,9.2,2,0,0
3,75.9,62.0,10.0,9.2,33,0,0
2,94.6,15.0,10.0,15.0,2,0,0
2,66.9,81.0,10.0,13.8,27,0,0
2,88.0,23.0,10.0,9.0,28,0,0
3,72.0,76.0,10.0,12.7,2,1,0
3,73.9,66.0,10.0,4.6,2,1,0
3,80.6,48.0,10.0,9.2,2,0,0
3,88.0,31.0,10.0,13.8,2,0,0
3,90.0,26.0,10.0,15.0,33,0,0
2,91.4,24.0,6.0,15.0,9,0,0
3,75.9,67.0,10.0,10.4,25,0,0
3,79.0,40.0,10.0,10.4,2,0,0
2,73.9,66.0,10.0,4.6,2,0,0
3,80.6,48.0,10.0,9.2,2,0,0
2,80.6,48.0,10.0,9.2,2,0,0
2,75.0,66.0,10.0,6.9,33,0,0
2,91.4,24.0,6.0,15.0,9,0,0
2,73.9,66.0,10.0,4.6,2,0,0
2,73.9,66.0,10.0,4.6,2,0,0
2,73.9,66.0,10.0,4.6,2,0,1
3,84.9,29.0,10.0,13.8,2,0,0
3,84.9,29.0,10.0,13.8,2,0,0
2,91.4,24.0,6.0,15.0,9,0,0
2,66.9,81.0,10.0,13.8,27,0,0
2,69.1,78.0,10.0,10.4,33,0,0
2,72.0,76.0,10.0,12.7,2,0,1
2,83.0,28.0,10.0,7.0,5,0,0
2,72.0,76.0,10.0,12.7,2,0,0
3,73.9,66.0,10.0,4.6,2,0,0
3,73.9,66.0,10.0,4.6,2,0,0
3,78.8,47.0,10.0,9.2,2,0,0
3,75.9,56.0,10.0,11.5,2,0,0
3,73.9,71.0,10.0,10.4,25,0,0
3,73.9,68.0,10.0,8.1,25,0,0
3,73.9,66.0,10.0,9.2,2,0,0
2,71.1,78.0,10.0,8.1,25,0,0
2,66.0,84.0,10.0,4.6,25,0,0
2,81.0,39.0,10.0,8.1,2,0,0
3,81.0,39.0,10.0,8.1,2,0,0
3,86.0,29.0,6.0,9.2,9,1,0
2,79.0,39.0,10.0,7.0,5,0,0
2,70.0,78.0,10.0,11.5,25,0,1
3,69.1,81.0,10.0,6.9,25,0,0
3,71.1,75.0,10.0,4.6,2,0,0
3,71.1,75.0,10.0,4.6,2,0,0
2,71.1,78.0,10.0,10.4,2,0,1
3,71.1,75.0,10.0,4.6,2,0,0
3,71.1,75.0,10.0,4.6,2,0,0
2,71.1,75.0,10.0,8.1,33,0,0
2,77.0,60.0,10.0,4.6,2,0,1
2,77.0,60.0,10.0,4.6,2,0,0
3,77.0,54.0,10.0,11.5,2,0,0
3,72.0,73.0,10.0,6.9,25,0,0
3,81.0,39.0,10.0,5.8,2,0,0
3,72.0,71.0,10.0,5.8,33,0,0
3,71.1,78.0,10.0,5.8,25,0,0
2,73.4,65.0,10.0,5.8,2,0,0
2,66.0,81.0,10.0,12.7,25,0,0
3,71.1,75.0,10.0,4.6,2,1,1
3,79.0,39.0,10.0,6.9,2,0,0
2,71.1,75.0,10.0,4.6,2,0,0
2,79.0,52.0,10.0,13.8,28,0,0
2,81.0,45.0,10.0,11.5,28,0,0
3,71.1,75.0,10.0,4.6,2,0,0
3,71.1,75.0,10.0,4.6,2,0,0
3,81.0,45.0,10.0,11.5,28,0,0
3,73.9,52.0,10.0,6.9,2,0,0
2,71.1,75.0,10.0,8.1,2,0,0
3,71.1,78.0,10.0,5.8,25,0,0
2,72.0,73.0,10.0,5.8,25,1,0
3,72.0,71.0,10.0,6.9,33,0,0
3,71.1,73.0,10.0,5.8,2,0,0
3,73.4,65.0,10.0,5.8,2,0,0
2,73.4,65.0,10.0,5.8,2,0,1
2,66.0,84.0,10.0,4.6,25,0,0
2,68.0,84.0,10.0,6.9,27,0,1
2,73.9,68.0,10.0,11.5,2,0,0
3,69.1,78.0,10.0,3.5,28,0,0
3,82.4,37.0,5.0,8.1,9,0,0
3,77.0,54.0,10.0,11.5,28,0,0
2,73.9,68.0,10.0,11.5,2,0,0
3,82.4,37.0,5.0,8.1,9,0,0
3,69.1,78.0,10.0,3.5,28,0,0
3,69.1,78.0,10.0,3.5,28,0,0
2,68.0,78.0,10.0,8.1,2,0,0
3,68.0,84.0,10.0,6.9,27,0,0
2,70.0,78.0,10.0,6.9,28,0,0
3,77.0,54.0,10.0,11.5,28,0,0
3,81.1,42.0,10.0,6.9,2,0,0
3,68.0,81.0,10.0,3.5,27,0,1
2,72.0,66.0,10.0,9.2,2,0,0
2,69.1,81.0,10.0,8.1,2,0,1
2,71.1,75.0,10.0,8.1,2,0,1
3,77.0,54.0,10.0,11.5,2,0,0
2,69.1,78.0,10.0,3.5,25,0,0
2,69.1,81.0,10.0,3.5,25,0,1
3,75.2,57.0,10.0,9.2,2,0,0
3,75.2,57.0,10.0,9.2,2,0,0
2,70.0,81.0,10.0,5.8,33,0,0
2,70.0,76.0,10.0,8.1,2,0,1
2,82.0,35.0,10.0,15.0,2,0,0
2,69.1,81.0,10.0,8.1,2,0,1
3,75.0,62.0,10.0,8.1,2,0,0
3,72.0,73.0,10.0,4.6,25,1,0
3,96.1,25.0,10.0,13.8,2,0,0
3,71.1,75.0,10.0,5.8,2,0,0
2,75.2,57.0,10.0,9.2,2,0,0
3,73.9,59.0,10.0,11.5,28,0,0
3,73.9,59.0,10.0,11.5,28,0,0
2,73.9,59.0,10.0,11.5,28,0,0
2,75.2,57.0,10.0,9.2,2,0,0
2,72.0,73.0,10.0,6.9,2,0,0
3,71.1,73.0,10.0,3.5,2,0,0
2,70.0,81.0,10.0,3.5,28,0,0
2,70.0,76.0,10.0,8.1,2,0,0
3,70.0,76.0,10.0,8.1,2,0,0
2,69.0,75.0,10.0,6.0,5,0,0
3,71.6,73.0,10.0,3.5,27,0,0
2,69.0,75.0,10.0,6.0,5,0,0
3,78.8,42.0,10.0,9.2,2,0,0
2,69.1,75.0,10.0,5.8,2,0,0
3,69.1,75.0,10.0,5.8,2,0,0
2,68.0,81.0,10.0,3.5,2,0,0
2,68.0,81.0,10.0,3.5,2,0,0
3,71.4,64.0,10.0,8.1,2,0,0
2,78.1,40.0,10.0,13.8,2,0,0
3,70.0,71.0,10.0,3.5,28,1,0
3,75.2,60.0,10.0,5.8,2,0,0
2,70.0,71.0,10.0,3.5,28,0,0
3,70.0,73.0,10.0,5.8,2,0,0
3,68.0,81.0,10.0,3.5,2,0,0
2,70.0,68.0,10.0,4.6,28,0,0
2,71.1,73.0,10.0,3.5,25,0,0
3,68.0,83.0,10.0,6.9,25,0,0
3,70.0,73.0,10.0,5.8,2,0,0
2,72.9,65.0,10.0,4.6,2,0,0
3,66.9,84.0,10.0,6.9,28,0,0
3,69.1,81.0,10.0,3.5,25,0,0
3,66.9,87.0,10.0,4.6,2,0,0
2,68.0,78.0,10.0,0.0,5,0,0
2,70.7,71.0,10.0,4.6,2,1,0
3,69.0,78.0,10.0,5.0,25,0,0
3,66.9,81.0,10.0,3.5,2,0,0
2,68.0,78.0,10.0,3.5,2,0,0
2,69.4,74.0,10.0,4.6,2,0,0
2,66.0,90.0,10.0,4.6,25,0,0
3,69.1,75.0,10.0,4.6,33,0,1
3,68.0,78.0,10.0,3.5,2,0,0
2,69.3,27.0,10.0,4.6,2,0,0
2,68.0,78.0,10.0,3.5,2,0,0
2,68.9,76.0,10.0,4.6,2,0,0
3,68.0,81.0,10.0,3.5,33,0,0
2,69.1,75.0,10.0,3.5,2,0,0
3,73.0,71.0,10.0,3.5,27,0,0
3,73.0,71.0,10.0,6.9,27,0,0
2,73.0,71.0,10.0,6.9,27,0,1
2,73.0,71.0,10.0,6.9,27,0,1
2,86.0,25.0,10.0,15.0,2,0,0
2,72.0,68.0,9.0,3.5,28,0,0
2,77.0,64.0,10.0,3.5,2,0,0
3,77.0,60.0,10.0,10.4,33,0,0
2,77.0,62.0,10.0,4.6,2,0,0
2,77.0,64.0,7.0,3.5,33,0,1
2,75.9,60.0,10.0,4.6,28,0,0
3,75.0,64.0,10.0,4.6,2,0,1
2,77.0,56.0,10.0,0.0,5,0,0
3,77.0,60.0,10.0,4.6,28,0,0
2,77.0,60.0,10.0,4.6,28,0,0
3,75.2,61.0,10.0,5.8,2,0,0
2,77.0,64.0,10.0,3.5,2,0,0
3,73.0,71.0,10.0,3.5,33,0,0
2,75.9,62.0,10.0,4.6,2,0,1
2,80.1,56.0,10.0,3.5,2,0,1
3,80.1,56.0,10.0,3.5,2,0,0
2,80.0,54.0,10.0,6.0,5,0,0
3,77.0,57.0,10.0,4.6,2,0,0
2,80.0,54.0,10.0,6.0,5,0,0
3,78.1,58.0,10.0,6.9,2,0,0
3,75.0,66.0,10.0,6.9,2,0,0
2,80.1,56.0,10.0,3.5,2,0,1
3,79.0,54.0,10.0,5.8,2,0,0
3,84.2,37.0,6.0,5.8,9,0,0
3,77.0,60.0,10.0,9.2,33,1,0
2,73.9,66.0,10.0,8.1,2,0,0
3,75.0,66.0,10.0,6.9,2,1,0
2,82.4,51.0,10.0,5.8,2,0,0
2,77.0,64.0,10.0,8.1,28,0,0
3,82.4,48.0,10.0,8.1,2,0,0
2,80.1,54.0,10.0,4.6,2,0,0
3,79.0,60.0,7.0,5.8,33,0,0
2,87.8,35.0,10.0,8.1,2,0,0
2,84.0,47.0,10.0,10.4,2,0,0
2,77.0,62.0,10.0,9.2,2,0,0
3,77.0,64.0,10.0,9.2,2,0,0
2,82.0,49.0,10.0,6.9,2,0,1
3,84.0,41.0,10.0,5.8,25,1,0
2,81.0,50.0,10.0,8.1,2,0,0
2,81.0,50.0,10.0,8.1,2,1,0
2,78.1,62.0,10.0,11.5,2,0,0
3,78.1,62.0,10.0,11.5,2,0,0
3,78.1,62.0,10.0,11.5,2,0,0
2,78.1,58.0,10.0,9.2,2,0,1
2,82.4,51.0,10.0,5.8,2,0,0
2,77.0,62.0,10.0,8.1,33,0,0
2,82.0,49.0,10.0,6.9,2,0,0
2,84.0,47.0,10.0,10.4,2,0,0
2,84.9,41.0,10.0,4.6,33,0,0
3,84.9,41.0,10.0,4.6,33,0,0
3,78.8,65.0,10.0,11.5,28,0,0
2,82.0,49.0,10.0,6.9,2,0,0
2,82.0,49.0,10.0,6.9,2,0,0
3,75.0,64.0,10.0,10.4,33,0,0
3,82.4,51.0,10.0,5.8,2,0,0
3,87.1,39.0,10.0,6.9,2,0,0
2,78.1,60.0,1.5,11.5,9,0,1
2,81.0,54.0,10.0,4.6,2,0,0
2,84.2,42.0,10.0,5.8,2,0,1
3,87.1,39.0,10.0,6.9,2,0,0
2,81.0,54.0,10.0,4.6,2,0,1
2,84.2,42.0,10.0,5.8,2,0,0
3,87.8,31.0,10.0,9.2,2,0,0
2,87.8,35.0,10.0,11.5,2,0,0
2,82.4,45.0,10.0,11.5,2,0,0
2,89.1,43.0,10.0,11.5,2,0,0
3,88.0,32.0,10.0,8.1,33,0,0
2,87.8,31.0,6.0,5.8,9,0,0
2,84.2,42.0,10.0,10.4,2,0,0
2,91.9,37.0,10.0,9.2,33,0,0
2,77.0,62.0,10.0,6.9,2,0,0
2,89.1,32.0,10.0,10.4,2,0,0
2,80.1,56.0,10.0,4.6,2,0,1
2,87.8,35.0,10.0,9.2,2,0,1
2,84.2,42.0,10.0,10.4,2,0,0
2,79.0,58.0,10.0,11.5,33,0,0
3,89.1,29.0,10.0,4.6,33,0,0
3,93.0,32.0,10.0,11.5,33,0,0
2,75.9,64.0,10.0,9.2,2,0,0
2,79.0,58.0,10.0,11.5,2,0,1
3,78.1,56.0,10.0,9.2,2,0,0
2,84.0,43.0,10.0,5.8,2,0,1
2,84.2,42.0,10.0,10.4,2,0,1
3,73.9,73.0,10.0,9.2,2,0,0
3,73.9,73.0,10.0,9.2,2,0,0
3,80.1,54.0,10.0,10.4,2,0,0
3,81.0,50.0,10.0,5.8,28,0,0
2,91.0,24.0,10.0,10.4,2,1,0
2,91.0,24.0,10.0,10.4,2,1,0
2,91.0,24.0,10.0,10.4,2,0,0
2,105.1,23.0,10.0,10.4,2,0,0
2,70.0,76.0,8.0,5.8,27,0,0
2,78.0,52.0,10.0,3.0,5,0,0
2,78.0,52.0,10.0,3.0,5,0,0
3,73.9,62.0,10.0,4.6,2,0,0
3,75.0,64.0,9.0,5.8,2,1,0
3,75.9,62.0,10.0,4.6,2,0,0
3,71.1,75.0,10.0,3.5,27,0,0
3,75.9,60.0,10.0,4.6,2,0,0
2,75.9,62.0,10.0,3.5,2,0,1
2,79.0,52.0,10.0,3.5,2,0,1
2,88.2,17.0,10.0,4.6,28,0,0
3,75.0,62.0,9.0,4.6,33,0,0
2,77.0,60.0,10.0,4.6,28,0,0
2,71.1,70.0,9.0,3.5,2,0,0
3,80.6,51.0,10.0,3.5,2,0,0
3,80.6,51.0,10.0,3.5,2,0,0
3,75.9,62.0,10.0,4.6,2,0,0
2,89.1,15.0,10.0,8.1,2,0,0
3,77.9,58.0,10.0,10.4,2,0,0
3,79.0,52.0,10.0,3.5,2,0,0
3,77.0,60.0,10.0,4.6,28,1,0
2,81.0,49.0,10.0,3.5,28,0,0
3,79.0,52.0,10.0,3.5,33,1,0
3,80.6,58.0,10.0,11.5,2,0,0
3,79.0,52.0,10.0,3.5,33,0,0
2,82.4,48.0,10.0,5.8,2,0,0
2,80.6,48.0,10.0,11.5,2,0,0
3,75.0,66.0,10.0,8.1,2,1,0
2,93.0,12.0,10.0,4.6,2,0,0
2,82.9,46.0,10.0,3.5,2,0,0
3,80.2,55.0,10.0,10.4,2,0,0
3,78.1,58.0,10.0,11.5,28,0,0
3,78.1,58.0,10.0,11.5,28,0,0
3,82.0,47.0,10.0,3.5,2,0,0
3,82.9,46.0,10.0,3.5,2,0,1
2,84.0,51.0,10.0,9.2,2,0,1
2,85.0,41.0,10.0,0.0,5,0,0
2,79.0,58.0,10.0,10.4,2,0,0
3,79.0,56.0,10.0,6.9,2,1,0
2,79.0,56.0,10.0,6.9,2,0,0
2,79.0,56.0,10.0,6.9,2,1,0
3,82.4,48.0,10.0,5.8,2,0,1
3,86.0,40.0,10.0,9.2,2,0,0
2,86.0,40.0,10.0,6.9,2,0,0
2,78.1,58.0,10.0,11.5,28,0,0
3,84.9,43.0,10.0,3.5,2,0,0
2,81.0,54.0,10.0,4.6,2,0,0
3,84.0,46.0,10.0,8.1,2,0,0
2,84.0,46.0,10.0,8.1,2,0,1
3,84.2,40.0,10.0,10.4,2,0,0
2,84.0,51.0,10.0,9.2,2,0,0
3,91.4,29.0,6.0,5.8,33,0,0
3,84.0,46.0,10.0,8.1,2,0,0
3,87.1,36.0,10.0,10.4,28,0,0
3,75.9,62.0,10.0,11.5,2,1,1
3,84.2,42.0,10.0,8.1,2,0,0
3,80.1,55.0,10.0,10.4,2,0,0
2,84.0,46.0,10.0,8.1,2,0,0
3,78.1,58.0,10.0,9.2,28,0,0
3,81.0,54.0,10.0,4.6,2,0,0
3,81.0,54.0,10.0,4.6,2,0,0
3,81.0,54.0,10.0,4.6,2,0,0
3,84.2,40.0,10.0,10.4,2,0,0
3,88.0,39.0,10.0,3.5,2,0,0
